u	v	score
ENSG00000001631	ENSG00000029363	0.728554188130098
ENSG00000001631	ENSG00000048405	0.7964755732622301
ENSG00000001631	ENSG00000048649	0.7042817680192807
ENSG00000001631	ENSG00000055609	0.710594646121815
ENSG00000001631	ENSG00000055917	0.762263582334782
ENSG00000001631	ENSG00000056586	0.7279446965298038
ENSG00000001631	ENSG00000061676	0.7040334464330364
ENSG00000001631	ENSG00000065883	0.7632162653277853
ENSG00000001631	ENSG00000066933	0.7130219873385097
ENSG00000001631	ENSG00000067208	0.7045189185198193
ENSG00000001631	ENSG00000069869	0.7006974704884985
ENSG00000001631	ENSG00000071189	0.771563715557487
ENSG00000001631	ENSG00000075292	0.7029850385273236
ENSG00000001631	ENSG00000075711	0.7084969327816301
ENSG00000001631	ENSG00000078747	0.7673192027892993
ENSG00000001631	ENSG00000080345	0.7412407709894172
